"X","a1","d","g","u"
"X617",7.04346056563986,-8.24643699158246,0.102652744358831,1
"X618",2.91049960458793,-1.62729029780418,0.159690287682135,1
"X620",12.9660382657857,2.08033939535306,0.309338037522408,1
"X623",0.302809361637771,4.32299983153496,0.147884521703662,1
"X624",8.09058512848663,-10.7278211747707,0.0197302254060663,1
"X626",0.596036088745214,-3.76280277446669,0.000352122416483354,1
"X630",-1.10002141574982,1.19234773701432,0.0018337657837798,1
"X631",0.737614624135598,3.86774196963695,0.207897246768952,1
"X632",-1.50267897371824,-6.4981266385358,7.42455203440926e-05,1
"X634",25.1552045758835,2.68383247775931,0.380218685370945,1
"X635",0.464810454286582,1.56335058745204,0.0834844001118858,1
"X636",-5.14143138976031,-11.0753083702836,6.24131400527671e-05,1
"X637",12.3986457840431,-18.0291556219444,5.38460631384383e-05,1
"X640",0.749118161315626,2.98500242186858,0.0661505412544038,1
"X643",5.97484877087187,8.78846656989694,0.157751253932887,1
"X645",0.534236117415028,-4.4471804143886,0.000353784595772625,1
"X647",1.21768824062072,-0.0622537376047984,0.070087494263386,1
"X648",11.4626407858281,-0.848489691193114,0.8307423025704,1
"X649",4.44594150670493,1.31487304023945,0.281023993651305,1
"X651",1.90351385701312,3.71003917724272,0.219155747534174,1
"X655",1.57208094060475,1.86601206241684,0.405207425541537,1
"X656",23.3041308637592,2.22494427948515,0.0439698828100473,1
"X658",-0.724918720855219,-1.38672294763392,0.000363159809382753,1
"X659",8.72927798836021,9.81189402649049,0.83195211997254,1
"X661",2.74624178141852,-1.75543762745548,0.025898836031029,1
"X662",4.36704740442142,5.88733886678163,0.925995865981284,1
"X667",-1.04936826321527,-0.954282953364574,0.453834927875961,1
"X669",2.10804629216069,-4.25366082858435,0.048832078553522,1
"X671",-5.76635623813526,-16.2207407941588,0.005781177625631,1
"X672",-0.838613324374147,-3.36743705803219,0.000611236112799315,1
"X673",0.213964320713813,-6.20944449955388,0.00412047696912488,1
"X675",3.74432597552759,1.49049184669957,0.248993084518905,1
"X677",1.7114306821848,-3.3521043362277,0.0193688759915138,1
"X678",1.60583425973066,3.81226469574053,0.00475016498698641,1
"X679",1.09900956801688,2.03888551003157,0.620206146209274,1
"X681",5.85939404610442,-1.75129508816763,0.402973437661878,1
"X682",4.21517814567718,1.3312471898483,0.588279020217197,1
"X685",2.63159559484139,2.17057388173434,0.427248819110556,1
"X687",-0.0451225769410401,0.755473417578844,0.0719864594893375,1
"X688",-0.229975826258484,-1.29609221151473,0.0156940466284207,1
"X690",7.44817616681198,7.94370423929615,0.723840159332636,1
"X694",22.9403074839469,2.27358409291313,0.188165768500942,1
"X695",2.88971501341886,-1.09586479616833,0.0539022844956254,1
"X696",-0.228460918253097,0.217926140596622,0.0365696218483087,1
"X699",0.810235517630097,-3.32298378998982,0.000278556910901192,1
"X700",1.6251304455517,-0.755487421195841,0.291311960865423,1
"X701",4.6449806074511,-1.71519094192404,0.115776065769902,1
"X702",25.8949739232149,3.25209138741207,0.344011393465309,1
"X703",27.3954600710028,3.74029231133319,0.0843014167705367,1
"X705",2.170390571835,2.71797656719283,0.823575825032401,1
"X706",14.9425406511508,2.0400531768124,0.740524961266675,1
"X707",1.48652350798708,2.39553446740928,0.0026823361097385,1
"X708",0.917915650255602,-1.41224086139546,0.361214119311987,1
"X709",0.458317350437346,1.18332912156156,0.018801935602881,1
"X710",4.73785326845527,-2.4125461508272,0.115106482898579,1
"X711",-7.58213279972957,-17.3504547805137,0.126658295168641,1
"X713",0.265179328249687,3.19609712528611,0.148715929533874,1
