criterion_id,a_correctness,a_scaffolding,b,n_persons,a_se_approx
tb_0508_c02,0.059502,0.0,3.254207,114,0.245217
tb_0508_c03,4.339277,0.0,12.343312,114,3.877124
tb_0508_c04,0.556904,-0.3187,4.156526,114,0.502897
tb_0508_c06,0.933702,0.0,3.462821,113,0.384717
tb_0508_c07,0.0,0.739849,0.297106,107,0.212247
tb_0509_c01,1.372348,0.0,6.154075,115,0.988458
tb_0509_c02,0.756617,0.0,0.207196,115,0.144759
tb_0509_c03,1.108314,-1.37066,3.634422,115,0.413053
tb_0509_c05,0.0,0.617762,2.286936,109,0.287453
tb_0509_c06,0.0,0.444225,1.809876,110,0.247612
tb_0509_c07,0.0,0.301687,1.264304,114,0.212303
tb_0510_c01,0.365794,0.0,2.038179,113,0.166594
tb_0510_c03,2.353876,-1.926303,7.184812,112,1.055512
tb_0510_c04,0.0,-0.788824,3.150992,113,0.51014
tb_0510_c05,0.0,-1.523995,3.08866,114,0.542277
tb_0510_c06,0.0,0.141018,-1.27527,108,0.224358
tb_0510_c08,1.744255,0.0,5.612865,114,0.816846
tb_0510_c10,4.669558,-0.593162,12.099535,114,3.878267
tb_0511_c01,0.0,1.479322,-2.266102,115,0.413952
tb_0511_c02,0.540794,0.0,1.562968,115,0.159319
tb_0511_c04,1.037827,-0.825798,1.687542,115,0.265425
tb_0511_c05,0.527628,-1.058684,3.072927,115,0.296396
tb_0511_c06,0.0,1.112535,3.190832,109,0.380399
tb_0511_c08,1.366528,0.0,4.488076,115,0.584796
tb_0512_c02,1.378198,0.0,2.743362,115,0.384737
tb_0512_c03,0.929771,0.308165,1.687054,115,0.23635
tb_0512_c04,0.332686,-1.361555,5.498981,112,0.785565
tb_0512_c05,0.0,0.704081,1.315575,87,0.247631
tb_0512_c06,0.0,0.908196,1.296128,112,0.239663
tb_0513_c01,0.501169,0.0,1.162434,113,0.138743
tb_0513_c04,0.0,-0.234223,4.679811,112,0.980133
tb_0513_c05,0.0,0.666513,3.597982,107,0.505347
tb_0514_c02,1.617502,0.0,5.886871,115,0.856948
tb_0514_c03,6.004657,0.0,19.425739,96,4.442842
tb_0514_c04,6.073495,0.0,19.695755,115,4.422169
tb_0514_c06,0.846465,0.928617,4.87239,115,0.738839
tb_0514_c07,0.452939,0.842011,1.346835,115,0.172479
tb_0514_c08,0.0,0.311426,0.740788,102,0.203153
tb_0514_c09,0.0,0.347439,2.089468,113,0.271752
tb_0514_c10,0.312115,-1.419141,5.560255,115,0.776766
tb_0515_c01,1.222729,0.0,0.327321,113,0.226075
tb_0515_c02,0.625142,0.0,4.096201,115,0.451589
tb_0515_c03,0.0,0.740862,1.855939,110,0.255692
tb_0515_c05,0.432475,-1.730297,0.485417,115,0.168571
tb_0515_c06,1.013082,-2.252608,2.782811,115,0.326731
tb_0515_c07,0.794608,-2.105467,2.527045,115,0.283337
tb_0515_c08,0.579275,-1.491935,1.487442,115,0.203192
tb_0516_c01,0.943907,0.0,3.276919,115,0.360468
tb_0516_c02,0.593681,0.0,2.391209,113,0.220286
tb_0516_c03,0.544287,0.0,1.199121,115,0.144323
tb_0516_c06,0.0,0.777998,-0.045875,113,0.215573
tb_0516_c08,0.430128,0.0,0.597245,111,0.116513
tb_0517_c01,1.499258,0.0,5.628744,115,0.805719
tb_0517_c02,0.974644,0.0,1.313083,114,0.217172
tb_0517_c04,2.705322,2.976812,8.486267,112,2.719747
tb_0517_c05,1.443686,-1.056086,6.37433,111,0.860977
tb_0517_c07,5.208785,1.850733,13.965601,115,4.173357
tb_0517_c08,0.0,1.042163,-0.432051,107,0.259257
tb_0518_c01,0.700159,0.0,2.954615,114,0.286843
tb_0518_c03,0.801492,1.416126,3.767223,115,0.434777
tb_0518_c05,1.341299,0.930389,3.803893,115,0.490796
tb_0518_c06,0.0,-0.884673,4.181927,114,0.805746
tb_0518_c07,0.938252,0.0,4.536944,115,0.574936
tb_0518_c08,0.0,1.158205,1.004758,109,0.261109
tb_0518_c10,1.347538,0.0,3.310718,115,0.428736
tb_0519_c01,0.646552,0.0,2.58337,115,0.24216
tb_0519_c02,1.548439,0.0,4.521503,115,0.608861
tb_0519_c03,1.440445,-0.304383,2.602371,113,0.407388
tb_0519_c04,0.148537,-1.217795,3.737148,115,0.367378
tb_0519_c05,0.933537,-1.243465,3.036156,115,0.33606
tb_0519_c06,0.0,1.66723,-0.901853,100,0.359639
tb_0519_c09,0.0,0.341176,-1.715396,115,0.26471
tb_0520_c01,1.128182,0.0,0.863237,115,0.223904
tb_0520_c02,1.953946,0.0,5.646063,115,0.839098
tb_0520_c03,0.56118,-0.29594,4.169847,115,0.50681
tb_0520_c06,0.0,1.772833,-2.08921,110,0.431084
tb_0520_c08,0.0,-0.664513,2.945804,115,0.455665
tb_0521_c01,1.230299,0.0,2.491065,113,0.335808
tb_0521_c02,1.251264,0.0,2.7984,113,0.364439
tb_0521_c03,0.0,-0.106914,0.548777,103,0.199643
tb_0521_c04,1.284608,0.0,1.505497,113,0.28655
tb_0521_c05,0.318716,-1.390802,5.524593,113,0.772116
tb_0521_c06,0.92244,-0.030185,4.493124,113,0.594426
tb_0521_c10,0.0,0.592433,0.565507,111,0.202631
tb_0522_c01,4.337462,-1.184596,12.363779,114,3.972551
tb_0522_c02,0.0,0.008411,1.003822,108,0.209716
tb_0522_c04,1.311206,0.0,1.788874,114,0.307661
tb_0522_c05,3.667954,0.0,10.794775,113,4.313706
tb_0522_c08,-0.421622,-2.33548,6.172358,114,0.8849
tb_0522_c10,0.0,0.381808,0.313165,98,0.195652
tb_0523_c01,1.427349,0.0,1.346067,109,0.316583
tb_0523_c02,2.735001,0.0,4.115966,112,0.854333
tb_0523_c03,1.595173,-1.162953,6.18701,112,0.823346
tb_0523_c04,1.46617,-1.560463,2.841371,113,0.407042
tb_0523_c05,1.715846,-1.658891,3.487601,114,0.492972
tb_0523_c06,0.0,0.241338,1.13014,109,0.207083
tb_0523_c08,2.132854,-0.262175,2.517027,110,0.586329
tb_0524_c01,0.682064,0.0,1.997555,115,0.202722
tb_0524_c03,1.04912,0.220532,2.952315,115,0.351023
tb_0524_c04,1.694946,0.0,1.386721,115,0.374107
tb_0524_c05,0.0,0.138724,3.662526,115,0.552965
tb_0524_c06,0.0,1.536316,1.003447,110,0.310298
tb_0524_c07,0.0,-0.060722,2.7149,114,0.375249
tb_0525_c01,1.010672,0.0,2.27092,114,0.276994
tb_0525_c02,1.499258,0.0,5.628744,115,0.805719
tb_0525_c03,0.938497,-1.031697,2.773015,115,0.317304
tb_0525_c04,1.773236,-0.656953,1.985191,115,0.43375
tb_0525_c05,0.0,0.254299,0.221598,111,0.185946
tb_0525_c06,4.338966,0.0,12.342562,112,3.877902
tb_0526_c01,0.026111,0.0,3.938799,108,0.35831
tb_0526_c02,1.316695,0.0,2.718802,114,0.377981
tb_0526_c03,0.814864,0.0,1.868843,114,0.215678
tb_0526_c05,0.0,1.483439,2.382305,111,0.339482
tb_0526_c06,0.352193,0.0,2.348483,107,0.190027
tb_0526_c07,0.103161,-0.241754,2.370632,115,0.227339
tb_0527_c01,1.598549,0.0,3.67404,114,0.506508
tb_0527_c02,1.217796,-0.334485,1.764595,109,0.310103
tb_0527_c03,1.359553,0.591368,1.926868,113,0.323784
tb_0527_c04,1.743137,-0.840389,3.964175,113,0.549047
tb_0527_c05,1.184227,-0.785852,2.778349,110,0.359132
tb_0527_c06,0.0,1.894038,1.051981,111,0.35658
tb_0527_c07,0.0,1.845486,2.566979,110,0.401477
tb_0528_c01,0.714418,0.0,0.442875,109,0.147745
tb_0528_c02,0.568552,0.0,0.589508,113,0.130716
tb_0528_c10,0.0,-0.58886,-1.188074,113,0.215965
tb_0528_c11,0.0,-1.736141,5.645939,115,1.369916
tb_0529_c02,6.073495,0.0,19.695755,115,4.422169
tb_0529_c03,5.932842,-0.599478,19.835675,115,4.479058
tb_0529_c04,0.0,1.135272,3.022538,113,0.360183
tb_0529_c06,6.073381,0.0,19.69537,114,4.422511
tb_0529_c09,0.0,0.802603,1.356105,76,0.288467
tb_0530_c01,0.0,1.068044,1.932942,106,0.300924
tb_0530_c02,0.586451,0.0,-0.24177,113,0.121072
tb_0530_c03,0.769417,0.285428,1.265966,115,0.197669
tb_0530_c05,0.996681,-0.543953,1.710014,115,0.257206
tb_0530_c06,0.312115,-1.419141,5.560255,115,0.776766
tb_0531_c01,0.718868,0.0,2.650569,115,0.25896
tb_0531_c02,0.784651,0.0,0.193964,111,0.151539
tb_0531_c03,1.15618,0.0,3.032496,115,0.368349
tb_0531_c04,0.863875,1.529909,3.047426,115,0.331956
tb_0531_c05,0.329302,0.22468,4.576165,115,0.636567
tb_0531_c06,0.329302,0.22468,4.576165,115,0.636567
tb_0531_c07,4.779807,-5.246292,20.620733,115,4.184953
tb_0531_c08,1.196684,-0.695418,2.873807,115,0.366677
tb_0531_c12,1.719156,-0.48769,4.355929,114,0.593048
tb_0531_c13,0.0,0.751192,-1.321242,114,0.26399
tb_0531_c14,0.0,1.291421,-2.563444,114,0.436204
tb_0532_c01,1.130205,0.0,1.345749,114,0.245695
tb_0532_c02,5.932411,-0.599478,19.834225,112,4.480355
tb_0532_c03,2.028958,-1.79407,3.708328,114,0.56316
tb_0532_c04,1.835585,-0.484511,0.441329,114,0.386214
tb_0532_c05,0.0,0.793191,-1.342908,112,0.268715
tb_0532_c07,0.439593,-0.818548,0.737862,114,0.159291
tb_0533_c01,1.07171,0.0,1.532101,115,0.243104
tb_0533_c02,1.061054,0.0,1.465027,112,0.239606
tb_0533_c04,1.538342,0.0,4.005577,115,0.535327
tb_0533_c05,0.0,0.562393,1.295678,102,0.223785
tb_0533_c06,0.0,0.691309,0.467758,114,0.207383
tb_0533_c07,0.882589,1.117121,0.504753,114,0.19327
tb_0533_c08,0.992633,-0.071641,3.878234,115,0.467374
tb_0534_c01,0.699161,0.0,1.864029,112,0.198169
tb_0534_c02,1.078729,0.0,3.473872,115,0.404726
tb_0534_c03,3.701896,8.859567,12.754475,115,2.024992
tb_0534_c04,0.0,0.64428,1.471664,114,0.23433
tb_0535_c01,1.883437,0.0,5.459818,111,0.825011
tb_0535_c02,1.279525,0.0,3.019758,114,0.389165
tb_0535_c03,5.77545,2.961285,13.726024,114,4.04784
tb_0535_c04,0.0,0.641735,1.125078,109,0.21867
tb_0535_c05,0.0,0.78795,2.23826,114,0.283331
tb_0535_c06,0.0,0.699403,1.409716,113,0.230942
tb_0536_c02,0.0,1.08703,2.565249,113,0.317277
tb_0536_c03,1.583818,0.0,3.650591,114,0.501888
tb_0536_c05,0.0,-1.728895,5.63427,114,1.371191
tb_0536_c07,0.0,1.181389,0.944212,109,0.2615
tb_0537_c01,0.194369,0.0,3.183459,115,0.248617
tb_0537_c02,1.888109,0.0,2.034255,115,0.467725
tb_0537_c04,0.0,1.299452,2.097247,112,0.305533
tb_0537_c06,0.64654,-0.126891,2.018496,115,0.225284
tb_0538_c01,0.968183,0.0,2.009331,109,0.258269
tb_0538_c04,0.52653,0.539958,-2.156126,111,0.210821
tb_0538_c05,0.334037,0.0,2.72527,114,0.216282
tb_0539_c01,1.080141,0.0,-0.056688,112,0.192293
tb_0539_c03,1.151803,0.0,3.024327,114,0.368819
tb_0539_c04,1.63014,-0.513442,0.751973,114,0.346274
tb_0539_c05,1.195729,0.302298,1.914542,114,0.295338
tb_0539_c06,0.0,0.405758,0.752494,94,0.2115
tb_0539_c08,0.0,-0.844827,0.746896,111,0.241595
tb_0540_c01,0.835751,0.0,2.123552,115,0.235482
tb_0540_c03,0.289682,-0.626746,2.046147,115,0.20283
tb_0540_c04,1.024491,0.209265,1.796303,115,0.258043
tb_0540_c06,0.0,0.793624,3.072226,115,0.371639
tb_0541_c01,0.896426,0.0,0.501947,112,0.173272
tb_0541_c03,4.690575,-0.591691,12.148558,114,3.872475
tb_0541_c04,2.437799,-0.538391,6.236071,114,0.925556
tb_0541_c05,0.0,0.968433,2.428646,111,0.303092
tb_0541_c07,0.0,0.280019,0.476592,108,0.189081
tb_0542_c02,0.749042,0.0,0.785917,101,0.163163
tb_0542_c03,4.351163,0.0,12.372256,115,3.873966
tb_0542_c05,-0.01372,-0.073144,0.995649,115,0.142372
tb_0542_c06,0.0,0.51628,-0.927753,114,0.221082
tb_0542_c07,0.0,-0.059905,-0.03254,107,0.184129
tb_0543_c01,1.125358,0.0,3.457375,113,0.41558
tb_0543_c02,1.445655,0.0,5.461806,110,0.791158
tb_0543_c03,2.705785,2.977303,8.487351,114,2.718309
tb_0543_c04,0.0,1.167969,0.251147,100,0.275411
tb_0543_c05,0.0,0.969929,3.039514,109,0.364524
tb_0544_c02,0.515869,0.0,2.814706,115,0.246405
tb_0544_c03,-0.088866,0.0,0.842899,103,0.105421
tb_0545_c02,1.18737,0.0,0.542215,115,0.224244
tb_0545_c04,0.866994,0.0,1.311891,115,0.195191
tb_0545_c05,0.0,1.048365,1.150342,110,0.250568
tb_0546_c01,0.82106,0.0,-0.135753,114,0.14887
tb_0546_c03,0.49521,-0.79153,1.759244,115,0.198858
tb_0546_c04,0.0,0.970678,0.654646,110,0.240015
tb_0546_c08,1.387219,-0.019108,2.139444,115,0.351047
tb_0547_c01,1.191416,0.0,3.228948,114,0.394742
tb_0547_c03,1.239818,0.0,2.701356,115,0.353995
tb_0547_c04,5.208785,1.850733,13.965601,115,4.173357
tb_0547_c06,0.0,1.2857,0.980859,115,0.269621
tb_0547_c07,0.0,0.595742,0.386995,109,0.20405
tb_0548_c01,0.428688,0.0,1.398426,110,0.140556
tb_0548_c03,1.604425,0.382884,4.446556,115,0.61777
tb_0548_c04,0.649876,-0.06792,3.159807,115,0.336292
tb_0548_c05,0.0,0.550195,0.285325,88,0.210719
tb_0548_c06,1.605515,-1.182073,6.238415,111,0.82975
tb_0549_c02,0.683477,0.0,1.591583,110,0.183641
tb_0549_c03,0.906566,0.0,0.940717,115,0.18683
tb_0549_c04,0.970547,0.0,2.196741,114,0.2686
tb_0549_c05,1.231276,0.066608,2.40085,115,0.335113
tb_0549_c06,0.140432,0.501652,1.507297,115,0.1658
tb_0549_c07,0.0,0.669834,0.355121,106,0.207476
tb_0549_c08,0.0,-0.039423,-0.414076,110,0.184015
tb_0550_c04,0.0,-0.188599,-0.645013,98,0.206519
tb_0550_c05,0.0,-0.224068,4.007588,115,0.701653
tb_0550_c08,1.172242,0.671347,3.870057,115,0.48949
tb_0550_c09,0.312115,-1.419141,5.560255,115,0.776766
tb_0551_c01,0.745896,0.0,2.396065,115,0.241179
tb_0551_c02,0.0,0.34189,0.646597,99,0.197141
tb_0551_c03,0.721183,0.0,0.339677,110,0.145488
tb_0551_c04,1.409653,-0.048432,3.612855,115,0.474759
tb_0551_c05,0.629356,0.0,2.175055,114,0.208105
tb_0551_c06,0.989089,0.51752,2.774038,115,0.320199
tb_0551_c07,0.563486,-0.434947,2.178049,114,0.230092
tb_0552_c01,0.958056,0.0,1.532989,113,0.225462
tb_0552_c02,1.953838,0.0,5.645827,114,0.839244
tb_0552_c03,1.060279,0.0,4.12111,114,0.588822
tb_0552_c04,1.30506,0.0,3.082979,113,0.415564
tb_0552_c05,0.751573,-0.415864,2.165987,113,0.25424
tb_0552_c06,0.692999,1.402534,2.281231,115,0.245327
tb_0552_c07,0.0,0.340178,1.233168,82,0.262668
tb_0553_c01,0.613112,0.0,2.285526,115,0.212879
tb_0553_c06,0.0,1.552137,0.058682,100,0.319636
tb_0554_c01,1.761182,0.0,5.660818,115,0.820675
tb_0554_c05,0.724787,-0.118099,1.312253,114,0.201697
tb_0554_c09,0.0,-0.201558,2.281672,99,0.34821
tb_0555_c01,6.073495,0.0,19.695755,115,4.422169
tb_0555_c02,0.941425,0.0,3.496678,115,0.388142
tb_0555_c03,0.312115,-1.419141,5.560255,115,0.776766
tb_0555_c04,0.794125,-1.044137,2.88126,114,0.306932
tb_0555_c05,0.90469,-1.970438,2.409671,114,0.291224
tb_0555_c06,0.262485,0.0,4.590646,115,0.500534
tb_0555_c07,0.690766,0.722054,3.577556,115,0.405965
tb_0555_c09,2.708408,2.98059,8.493531,115,2.714178
tb_0555_c12,0.073201,0.0,0.921073,115,0.101909
tb_0555_c13,0.916474,-6.623431,14.993653,115,3.004512
tb_0555_c14,0.0,0.188573,-0.695089,114,0.194048
tb_0555_c15,0.0,0.223981,-4.007589,115,0.701643
tb_0556_c01,0.533411,0.0,0.295724,115,0.119926
tb_0556_c02,1.137168,0.0,4.424365,115,0.556943
tb_0556_c03,0.45771,0.0,1.701052,114,0.157295
tb_0556_c04,0.559715,0.193649,2.2008,115,0.230414
tb_0556_c05,2.708408,2.98059,8.493531,115,2.714178
tb_0556_c06,0.357584,-0.376645,1.62355,115,0.181075
tb_0556_c07,0.0,1.428432,1.236115,113,0.291915
tb_0556_c08,0.0,0.685581,1.138322,102,0.231583
tb_0556_c09,0.0,-1.048185,0.577136,109,0.256259
tb_0557_c01,0.0,-0.227273,2.660506,110,0.378316
tb_0557_c02,0.986552,-0.111048,1.757096,113,0.255503
tb_0557_c04,0.64841,-0.873888,3.235232,115,0.327543
tb_0557_c06,1.032041,0.0,3.204136,115,0.365674
tb_0557_c08,0.0,0.787566,1.137813,112,0.22733
tb_0558_c01,0.953435,0.0,-0.250463,115,0.166976
tb_0558_c02,0.974364,0.0,0.389748,114,0.182369
tb_0558_c05,3.087025,3.430949,8.536183,115,2.389597
tb_0558_c08,0.0,1.44686,1.773446,114,0.308212
tb_0558_c10,0.0,-0.869036,4.193953,115,0.806679
tb_0558_c13,0.701211,-0.252689,1.554197,115,0.205745
tb_0559_c01,6.073495,0.0,19.695755,115,4.422169
tb_0559_c02,0.965261,0.299411,3.180373,115,0.36628
tb_0559_c03,1.323686,-1.149146,6.216281,115,0.808903
tb_0559_c04,0.0,0.3027,0.011623,109,0.19216
tb_0559_c07,0.0,-0.205448,3.570709,112,0.579427
tb_0559_c08,0.0,-0.23861,2.110123,114,0.30154
tb_0559_c09,0.22518,-1.02927,1.220319,115,0.160521
tb_0560_c01,0.803075,0.0,0.893544,113,0.171414
tb_0560_c03,5.932842,-0.599478,19.835675,115,4.479058
tb_0560_c08,0.0,-0.050871,-1.112125,112,0.207406
tb_0560_c09,0.0,-0.742817,0.440268,92,0.24311
tb_0561_c01,0.57512,0.0,-0.31573,114,0.119284
tb_0561_c02,0.265478,0.0,3.885892,115,0.3564
tb_0561_c04,0.0,0.620241,1.054686,95,0.244466
tb_0561_c05,0.235415,0.757352,1.945869,96,0.207564
tb_0561_c06,0.318317,0.0,1.74777,111,0.147601
tb_0561_c07,0.312115,-1.419141,5.560255,115,0.776766
tb_0562_c03,1.051358,0.0,1.571152,114,0.241469
tb_0562_c05,0.0,1.235269,0.355043,108,0.263827
tb_0562_c06,0.833189,0.0,3.604676,115,0.389407
tb_0562_c07,1.044402,-0.050192,3.950066,115,0.483228
tb_0563_c01,0.777005,0.0,2.822343,112,0.285209
tb_0563_c02,2.226911,0.0,2.350739,113,0.592476
tb_0563_c03,4.360042,-1.182737,12.416096,113,3.966663
tb_0563_c04,2.305295,-1.541267,6.150129,112,0.898823
tb_0563_c05,1.419569,0.0,1.955089,113,0.342428
tb_0563_c06,1.907896,-0.529071,3.767195,110,0.571568
tb_0563_c08,0.0,0.81344,-0.236739,110,0.221848
tb_0564_c01,0.598719,0.0,1.478497,114,0.162942
tb_0564_c02,0.534644,0.0,3.255449,114,0.29996
tb_0564_c03,0.0,-0.100179,-0.550384,113,0.184837
tb_0564_c04,1.277867,0.0,1.933595,113,0.308918
tb_0564_c05,0.0,-1.0378,0.877157,114,0.263845
tb_0564_c06,1.527679,-4.273051,9.4757,114,0.858372
tb_0564_c07,0.0,1.006935,1.702401,113,0.26161
tb_0564_c08,1.504602,0.0,0.123675,114,0.280925
tb_0564_c09,1.15353,-0.591977,1.927192,114,0.296389
tb_0564_c10,0.617186,0.0,-1.894307,113,0.14341
tb_0564_c11,0.735452,-2.059199,4.325625,114,0.397622
tb_0564_c13,0.0,-0.545307,1.398005,114,0.251402
tb_0564_c14,0.0,-1.272003,1.734781,114,0.341059
tb_0565_c01,1.37034,0.0,2.599616,115,0.372574
tb_0565_c02,0.0,1.101047,1.04294,107,0.256484
tb_0565_c03,0.675523,0.0,1.191548,112,0.162814
tb_0565_c04,1.662387,0.0,1.315106,113,0.366038
tb_0565_c05,1.75849,0.0,2.673893,115,0.470669
tb_0565_c06,1.372045,0.0,0.551263,114,0.26216
tb_0565_c07,1.808765,0.985693,2.686128,112,0.477823
tb_0565_c08,1.692873,-0.324204,0.822948,115,0.356694
tb_0565_c09,0.746315,0.0,2.271854,115,0.231607
tb_0565_c10,0.94271,-0.632179,1.10538,115,0.224886
tb_0565_c11,2.321442,-1.274975,2.450423,115,0.591907
tb_0565_c12,0.0,-1.653045,5.212951,82,1.266792
tb_0566_c01,0.846315,0.0,1.381859,115,0.19493
tb_0566_c02,1.761182,0.0,5.660818,115,0.820675
tb_0566_c03,1.065708,-0.76771,1.259695,113,0.256373
tb_0566_c04,1.53158,-0.975038,3.957989,115,0.514878
tb_0566_c05,0.378317,1.486499,2.528909,113,0.238576
tb_0566_c06,0.0,1.112634,1.232749,102,0.265918
tb_0567_c01,1.118163,0.0,0.045972,113,0.200887
tb_0567_c02,4.351163,0.0,12.372256,115,3.873966
tb_0567_c03,0.0,0.624681,1.592164,110,0.236547
tb_0567_c05,0.388137,0.0,1.854072,114,0.157918
tb_0567_c06,-0.018666,0.0,4.055595,115,0.34796
tb_0568_c01,0.333095,0.0,1.47403,115,0.134023
tb_0568_c03,0.292806,-0.852358,3.857118,115,0.410518
tb_0568_c09,0.0,-0.004327,-1.076386,114,0.204841
tb_0568_c10,0.0,-0.107762,0.353705,113,0.1861
tb_0568_c11,0.622015,0.0,-0.389533,112,0.123935
tb_0569_c01,0.918782,0.0,-0.552035,115,0.159482
tb_0569_c04,2.708408,2.98059,8.493531,115,2.714178
tb_0570_c01,5.932668,-0.599498,19.835112,114,4.479587
tb_0570_c02,0.738127,0.0,-1.069592,110,0.139702
tb_0570_c03,0.796977,-0.226317,1.433117,114,0.212262
tb_0570_c05,0.293093,-0.565533,3.366588,115,0.343284
tb_0570_c06,0.0,1.477302,2.302938,109,0.338435
tb_0571_c02,1.0551,0.0,1.906451,115,0.261078
tb_0571_c03,1.161385,0.17768,0.230427,114,0.236066
tb_0571_c04,0.765815,-0.10669,2.565691,112,0.282824
tb_0571_c05,0.0,0.672604,-2.070927,114,0.323058
tb_0571_c06,0.0,0.725688,-0.014323,105,0.216455
tb_0572_c01,1.749476,0.0,2.711225,112,0.477251
tb_0572_c02,5.932585,-0.599457,19.834788,113,4.479825
tb_0572_c03,0.0,1.347012,-1.944179,100,0.386376
tb_0572_c05,0.0,1.725641,-0.432164,113,0.344983
tb_0573_c01,0.558585,0.0,-0.165163,114,0.117937
tb_0573_c05,0.942834,-0.790484,3.547136,115,0.393664
tb_0573_c06,0.400943,-0.489214,2.9447,115,0.290731
tb_0573_c07,-0.040847,-1.883975,5.040423,115,0.568988
tb_0573_c11,0.613507,0.0,4.800604,115,0.625679
tb_0573_c13,0.0,0.179421,-0.299621,113,0.185659
tb_0573_c14,0.0,1.020636,1.27587,112,0.249845
tb_0573_c15,0.0,1.43516,0.890359,113,0.288937
tb_0574_c01,0.93097,0.0,1.311543,114,0.206532
tb_0574_c02,2.305647,-1.422445,3.72226,114,0.648782
tb_0574_c03,0.0,0.928909,-1.25981,112,0.276995
tb_0574_c04,0.0,1.324847,0.103242,113,0.275959
tb_0574_c07,1.362172,0.0,3.911694,114,0.502142
tb_0575_c01,0.642819,0.0,0.525132,115,0.136375
tb_0575_c02,0.840392,0.0,0.920224,115,0.175331
tb_0575_c03,0.0,0.623854,0.688427,114,0.204965
tb_0576_c01,1.176938,0.0,-0.815816,113,0.201163
tb_0576_c02,0.118268,0.0,3.932344,115,0.343574
tb_0576_c03,1.372348,0.0,6.154075,115,0.988458
tb_0576_c04,2.427215,4.089443,4.954139,115,0.755113
tb_0576_c05,0.0,-0.239962,2.435915,115,0.342911
tb_0576_c07,0.83798,0.0,3.934993,115,0.444259
tb_0576_c08,1.684949,2.095497,2.720256,115,0.408484
tb_0576_c09,0.0,1.151225,0.733572,113,0.253081
tb_0576_c10,0.0,1.111293,-1.610703,115,0.314899
tb_0576_c11,0.619342,0.0,2.677371,113,0.247103
tb_0576_c12,1.140799,0.0,0.989896,114,0.232073
tb_0577_c01,1.574042,0.0,2.966387,113,0.444452
tb_0577_c02,0.928287,0.0,-0.236987,115,0.163241
tb_0577_c04,0.0,1.385149,1.673306,110,0.300975
tb_0577_c05,1.366528,0.0,4.488076,115,0.584796
tb_0578_c02,1.335438,0.0,5.891986,108,0.937236
tb_0578_c05,1.535234,-1.171455,-1.329431,113,0.358512
tb_0578_c07,0.0,1.274602,0.559018,110,0.268937
tb_0578_c08,0.0,1.023941,0.661224,110,0.241028
tb_0579_c01,0.901341,0.0,2.558293,115,0.280167
tb_0579_c02,0.424136,0.0,3.92836,115,0.388721
tb_0579_c05,0.0,0.689145,0.071929,114,0.207765
tb_0579_c06,0.0,1.06711,0.611095,109,0.245646
tb_0580_c01,0.772428,0.0,2.178243,115,0.228911
tb_0580_c03,1.857702,-2.233652,1.69583,115,0.453365
tb_0580_c04,0.0,1.029018,0.510495,115,0.237275
tb_0580_c05,0.0,0.613515,1.071809,107,0.216593
tb_0581_c01,0.0,0.204925,-0.097562,112,0.184497
tb_0581_c02,1.291529,0.0,0.581374,113,0.249019
tb_0581_c03,0.831454,0.0,0.669004,114,0.166642
tb_0581_c04,0.979266,0.0,1.169055,114,0.208943
tb_0581_c05,1.354121,0.0,4.448013,114,0.579549
tb_0581_c06,0.502648,-0.702094,3.909504,114,0.427552
tb_0581_c08,0.990177,0.142086,0.707909,113,0.214202
tb_0581_c10,0.0,0.120052,0.533047,114,0.185853
tb_0581_c11,0.452874,0.0,2.76078,114,0.233259
tb_0582_c01,0.0,1.064532,-0.366171,115,0.250066
tb_0582_c03,0.249142,0.0,0.077248,115,0.096667
tb_0582_c05,1.136878,0.0,4.42378,114,0.557266
tb_0583_c01,0.0,0.621437,0.164771,112,0.20375
tb_0583_c02,0.710514,0.0,0.892198,115,0.155089
tb_0583_c03,1.018323,0.0,4.674307,115,0.607831
tb_0583_c05,0.996678,0.319095,3.216293,115,0.374161
tb_0583_c07,0.607552,0.0,1.587168,115,0.168984
tb_0583_c10,0.833189,0.0,3.604676,115,0.389407
tb_0584_c02,0.592191,0.0,1.952902,111,0.188089
tb_0584_c03,0.933442,0.0,3.241221,114,0.354719
tb_0584_c04,1.256216,0.0,2.83503,114,0.36838
tb_0584_c05,5.932668,-0.599498,19.835112,114,4.479587
tb_0584_c06,0.0,-2.084811,4.434328,113,0.906315
tb_0584_c08,0.0,0.959968,0.382987,106,0.236849
tb_0584_c09,0.720449,0.0,2.630534,114,0.257386
tb_0585_c01,0.747136,0.0,0.864673,114,0.1599
tb_0585_c02,1.548439,0.0,4.521503,115,0.608861
tb_0585_c03,1.410344,1.669963,4.125794,115,0.542896
tb_0585_c04,0.0,1.214659,-0.102398,111,0.264309
tb_0585_c06,0.0,1.250037,-0.666883,115,0.279716
tb_0585_c08,0.808731,0.0,1.495755,114,0.194466
tb_0586_c01,0.600208,0.0,0.865064,114,0.13991
tb_0586_c02,0.729194,0.0,2.032688,115,0.212135
tb_0586_c03,-0.040847,-1.883975,5.040423,115,0.568988
tb_0586_c04,0.0,0.110612,0.392613,110,0.183738
tb_0586_c05,0.211498,0.382374,0.688907,114,0.13849
tb_0586_c06,0.0,-1.559781,0.743864,113,0.324182
tb_0587_c01,1.190184,0.0,3.219802,112,0.397152
tb_0587_c04,0.719084,0.0,0.92392,113,0.158584
